event_id,source_id,source_sha256,source_url,license_num,license_number,date,archive_date,document_vote_date,page_start,page_end,item_number,event_type,action_subtype,event_subtype,outcome,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,actions,address,alcohol_license_explicit,ambiguity_notes,ancillary_stock_pledge_recipient,candidate_id,canonical_source_id,dba_after,dba_before,disposition,entity_after,entity_before,entity_change_source_quote,entity_conversion_explicit,entity_dba,entity_name,equity_change_completion_verified,equity_percentage_stated,from_address,heading,item,item_text,item_text_sha256,license_category_scope,license_id_raw,license_num_as_supplied,license_number_raw,license_numbers,license_scope,licensee,licensee_dba,licensee_heading,new_equity_holders,normalized_license_num,original_year_artifact,ownership_actions,ownership_scope,ownership_subject_entity,ownership_subject_scope,page,parties,parties_after,parties_before,prior_equity_holders,private_equity_control_inferred,review_status,share_count,source_hash,source_quote,source_urls,source_window,stock_action_wording,stock_pledge_recipient,to_address,transferee,transferee_dba,transferor,transferor_dba
BLB-2021-05-27-c016-ownership,BLB-2021-05-27,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf,LB99689,LB-99689,2021-05-27,2021-05-27,2021-05-27,4,4,6,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""stock_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-05-27-c016,BLB-2021-05-27,,,granted,,,,False,HARPOON BREWERY,"MASS BAY BREWING COMPANY, INC.",False,,,,6,"6. MASS BAY BREWING COMPANY, INC.
    D/B/A: HARPOON BREWERY
       306 NORTHERN AVE
       BOSTON, MA 02210
       License #: LB-99689
       Holder of a Farmer Winery Pouring License has petitioned for a change of
    Officers/Directors. Lastly has petitioned for a change/transfer of stock interest.
   GRANTED",e284d352b0a33250afec09968d84739c2f0f787a09dd2ce66da7e61d4ba306bf,,,LB99689,,,explicit_alcohol,,,,,LB99689,2021/ownership-interest-events.json,,,"MASS BAY BREWING COMPANY, INC.",licensee_entity,4,"{""licensee"": ""MASS BAY BREWING COMPANY, INC.""}",[],[],,,reviewed_against_full_candidate_and_source_context,,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,"6. MASS BAY BREWING COMPANY, INC.
    D/B/A: HARPOON BREWERY
       306 NORTHERN AVE
       BOSTON, MA 02210
       License #: LB-99689
       Holder of a Farmer Winery Pouring License has petitioned for a change of
    Officers/Directors. Lastly has petitioned for a change/transfer of stock interest.
   GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf""]",2020-2023,,,,,,,
BLB-2021-05-27-c017-ownership,BLB-2021-05-27,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf,LB99584,LB-99584,2021-05-27,2021-05-27,2021-05-27,4,4,7,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""ownership_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-05-27-c017,BLB-2021-05-27,,,granted,,,,False,BLACK OWL,"BLACK OWL, LLC",False,,,,7,"7. BLACK OWL, LLC
    D/B/A: BLACK OWL
       1 SIXTH ST
       CHARLESTOWN, MA 02129
       License #: LB-99584
       Holder of a Common Victualler 7 Day Wines and Malt Beverages License has
    petitioned to change the classification of it's license to Wines Malt Beverages and
    Liqueurs pursuant to the authority contained in Chapter 481 of the Acts of 1994.
    Secondly, has petitioned to change the d/b/a of the licensed business – From: Black Owl
    To: Dovetail. Thirdly, has petitioned to change the Officers/Directors. Lastly has
    petitioned for a change of Officers/Directors and Ownership Interest.
       Attorney: Carolyn M. Conway
   GRANTED",1e1e1135876c20d24ffc6691208c99f60aa3973d0ae0623807ad4126d692ad04,,,LB99584,,,explicit_alcohol,,,,,LB99584,2021/ownership-interest-events.json,,,"BLACK OWL, LLC",licensee_entity,4,"{""licensee"": ""BLACK OWL, LLC""}",[],[],,,reviewed_against_full_candidate_and_source_context,,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,"7. BLACK OWL, LLC
    D/B/A: BLACK OWL
       1 SIXTH ST
       CHARLESTOWN, MA 02129
       License #: LB-99584
       Holder of a Common Victualler 7 Day Wines and Malt Beverages License has
    petitioned to change the classification of it's license to Wines Malt Beverages and
    Liqueurs pursuant to the authority contained in Chapter 481 of the Acts of 1994.
    Secondly, has petitioned to change the d/b/a of the licensed business – From: Black Owl
    To: Dovetail. Thirdly, has petitioned to change the Officers/Directors. Lastly has
    petitioned for a change of Officers/Directors and Ownership Interest.
       Attorney: Carolyn M. Conway
   GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf""]",2020-2023,,,,,,,
BLB-2021-05-27-c019-ownership,BLB-2021-05-27,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf,LB101577,LB-101577,2021-05-27,2021-05-27,2021-05-27,4,5,9,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""beneficial_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-05-27-c019,BLB-2021-05-27,,,granted,,,,False,WAGAMAMA,"WAGAMAMA BOSTON ONE, LLC",False,,,,9,"9. WAGAMAMA BOSTON ONE, LLC
    D/B/A: WAGAMAMA
       100 NORTHERN AVE
       BOSTON, MA 02210
       License #: LB-101577
       Holder of a General On Premises All Alcoholic Beverages License has petitioned to
    change the manager of the licensed business - From: Daniel Drugge To: John Michael
    Cormier, Jr. Secondly, has petitioned for a change of LLC Manager. Lastly, has

    petitioned for a change in Beneficial Interest.
      Attorney: Dennis Quilty
   GRANTED",028130a6a129261c70fab9a94c8f42f75aeb8a2064dfc87b324987d90a724a00,,,LB101577,,,explicit_alcohol,,,,,LB101577,2021/ownership-interest-events.json,,,"WAGAMAMA BOSTON ONE, LLC",licensee_entity,4,"{""licensee"": ""WAGAMAMA BOSTON ONE, LLC""}",[],[],,,reviewed_against_full_candidate_and_source_context,,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,"9. WAGAMAMA BOSTON ONE, LLC
    D/B/A: WAGAMAMA
       100 NORTHERN AVE
       BOSTON, MA 02210
       License #: LB-101577
       Holder of a General On Premises All Alcoholic Beverages License has petitioned to
    change the manager of the licensed business - From: Daniel Drugge To: John Michael
    Cormier, Jr. Secondly, has petitioned for a change of LLC Manager. Lastly, has

    petitioned for a change in Beneficial Interest.
      Attorney: Dennis Quilty
   GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf""]",2020-2023,,,,,,,
BLB-2021-05-27-c020-ownership,BLB-2021-05-27,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf,LB99810,LB-99810,2021-05-27,2021-05-27,2021-05-27,5,5,10,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""beneficial_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-05-27-c020,BLB-2021-05-27,,,granted,,,,False,WAGAMAMA,"WAGAMAMA BOSTON ONE, LLC",False,,,,10,"10. WAGAMAMA BOSTON ONE, LLC
    D/B/A: WAGAMAMA
      200-299 FANEUIL HALL MARKETPLACE
      BOSTON, MA 02109
      License #: LB-99810
      Holder of a Common Victualler 7 Day Wines and Malt Beverages w/ Liqueurs License
    has petitioned to change the
      manager of the licensed business - From: Adam Wilis To: Hector Tovar. Secondly, has
    petitioned for a change of LLC
      Manager. Lastly, has petitioned for a change of Beneficial Interest.
      Attorney: Dennis A.Quilty
   GRANTED",2bd397062db5064f0f3ce091b3384ec93aaa46d802c0ed245cc2739e085865fa,,,LB99810,,,explicit_alcohol,,,,,LB99810,2021/ownership-interest-events.json,,,"WAGAMAMA BOSTON ONE, LLC",licensee_entity,5,"{""licensee"": ""WAGAMAMA BOSTON ONE, LLC""}",[],[],,,reviewed_against_full_candidate_and_source_context,,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,"10. WAGAMAMA BOSTON ONE, LLC
    D/B/A: WAGAMAMA
      200-299 FANEUIL HALL MARKETPLACE
      BOSTON, MA 02109
      License #: LB-99810
      Holder of a Common Victualler 7 Day Wines and Malt Beverages w/ Liqueurs License
    has petitioned to change the
      manager of the licensed business - From: Adam Wilis To: Hector Tovar. Secondly, has
    petitioned for a change of LLC
      Manager. Lastly, has petitioned for a change of Beneficial Interest.
      Attorney: Dennis A.Quilty
   GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf""]",2020-2023,,,,,,,
BLB-2021-05-27-c021-ownership,BLB-2021-05-27,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf,LB99809,LB-99809,2021-05-27,2021-05-27,2021-05-27,5,5,11,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""beneficial_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-05-27-c021,BLB-2021-05-27,,,granted,,,,False,WAGAMAMA,"WAGAMAMA BOSTON ONE, LLC",False,,,,11,"11. WAGAMAMA BOSTON ONE, LLC
    D/B/A: WAGAMAMA
      800 BOYLSTON ST
      BOSTON, MA 02199
      License #: LB-99809
      Holder of a Common Victualler 7 Day Wines and Malt Beverages w/ Liqueurs License
    has petitioned for a change of LLC Manager. Lastly, has petitioned for a change of
    Beneficial Interest.
      Attorney: Dennis A. Quilty
   GRANTED",cf4273206385292ca64f5f09c96b77dfe86316c5771418f7d0a465ba0be4a341,,,LB99809,,,explicit_alcohol,,,,,LB99809,2021/ownership-interest-events.json,,,"WAGAMAMA BOSTON ONE, LLC",licensee_entity,5,"{""licensee"": ""WAGAMAMA BOSTON ONE, LLC""}",[],[],,,reviewed_against_full_candidate_and_source_context,,077b65ad5cfec445fd4b236782f5069cd451c2e334eeb76b376c45d9cb6a8b37,"11. WAGAMAMA BOSTON ONE, LLC
    D/B/A: WAGAMAMA
      800 BOYLSTON ST
      BOSTON, MA 02199
      License #: LB-99809
      Holder of a Common Victualler 7 Day Wines and Malt Beverages w/ Liqueurs License
    has petitioned for a change of LLC Manager. Lastly, has petitioned for a change of
    Beneficial Interest.
      Attorney: Dennis A. Quilty
   GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%205.27.21.pdf""]",2020-2023,,,,,,,
BLB-2021-06-03-c007-ownership,BLB-2021-06-03,a57d78c4c56bdc20f9843de2c5b90e1ce364cc481bba4598ff340116671f2c4c,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.3.2021.pdf,LB99116,LB-99116,2021-06-03,2021-06-03,2021-06-03,2,3,7,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""ownership_interest_change"", ""stock_interest_change"", ""new_stockholders""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-06-03-c007,BLB-2021-06-03,,,granted,,,,False,MASA RESTAURANT,"Cusiniers, Inc.",False,,,,7,"7. Cusiniers, Inc.
      Doing business as: MASA RESTAURANT
         439 Tremont St., Boston, MA 02116
         License #: LB 99116
         Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned
      for a change of Officers/Directors and
         New Stockholders. Secondly has petitioned for a change of Stock/Ownership Interest.
      Lastly has petitioned to change the
         Manager of the licensed business – From: Phillip Aviles To: Michael Aviles .
         Attorney: Mark A. Evlogiadis, Esq.

GRANTED",5f9646ba9b18cf1bb13bc78b0351e2d890b684021432b608aba7ff990cd31b27,,,LB99116,,,explicit_alcohol,,,,,LB99116,2021/ownership-interest-events.json,,,"Cusiniers, Inc.",licensee_entity,2,"{""licensee"": ""Cusiniers, Inc.""}",[],[],,,reviewed_against_full_candidate_and_source_context,,a57d78c4c56bdc20f9843de2c5b90e1ce364cc481bba4598ff340116671f2c4c,"7. Cusiniers, Inc.
      Doing business as: MASA RESTAURANT
         439 Tremont St., Boston, MA 02116
         License #: LB 99116
         Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned
      for a change of Officers/Directors and
         New Stockholders. Secondly has petitioned for a change of Stock/Ownership Interest.
      Lastly has petitioned to change the
         Manager of the licensed business – From: Phillip Aviles To: Michael Aviles .
         Attorney: Mark A. Evlogiadis, Esq.

GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.3.2021.pdf""]",2020-2023,,,,,,,
BLB-2021-06-24-c007-ownership,BLB-2021-06-24,2d32475c915b749e151decd4dc1d9c8e8c84eccb1b42b57826e24bb3ffb99383,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.24.21.pdf,LB202196,LB-202196,2021-06-24,2021-06-24,2021-06-24,2,2,7,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""ownership_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-06-24-c007,BLB-2021-06-24,,,granted,,,,False,Renegades Pub,Bennington1004 LLC,False,,,,7,"7. Bennington1004 LLC
    Doing business as: Renegades Pub
    1004 Bennington St., Boston, MA 02128
    License #: LB-202196
    Holder of a Neighborhood Restricted Common Victualler 7 Day All Alcoholic Beverages
    License has petitioned for a change of Ownership Interest .
    Secondly, has petitioned to change the manager of the licensed business – From: Peter
    Ackerman To: Katie Daly.
    Attorney: Kristen Scanlon
   GRANTED",3bbec242afbb899a8639b4d78b8c4ec32c2d70c9eb3d14ad97685d100401f7a8,,,LB202196,,,explicit_alcohol,,,,,LB202196,2021/ownership-interest-events.json,,,Bennington1004 LLC,licensee_entity,2,"{""licensee"": ""Bennington1004 LLC""}",[],[],,,reviewed_against_full_candidate_and_source_context,,2d32475c915b749e151decd4dc1d9c8e8c84eccb1b42b57826e24bb3ffb99383,"7. Bennington1004 LLC
    Doing business as: Renegades Pub
    1004 Bennington St., Boston, MA 02128
    License #: LB-202196
    Holder of a Neighborhood Restricted Common Victualler 7 Day All Alcoholic Beverages
    License has petitioned for a change of Ownership Interest .
    Secondly, has petitioned to change the manager of the licensed business – From: Peter
    Ackerman To: Katie Daly.
    Attorney: Kristen Scanlon
   GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.24.21.pdf""]",2020-2023,,,,,,,
BLB-2021-06-24-c009-ownership,BLB-2021-06-24,2d32475c915b749e151decd4dc1d9c8e8c84eccb1b42b57826e24bb3ffb99383,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.24.21.pdf,LB139452,LB-139452,2021-06-24,2021-06-24,2021-06-24,3,3,9,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""stock_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-06-24-c009,BLB-2021-06-24,,,granted,,,,False,SRV RESTAURANT,"South End Partners, Inc.",False,,,,9,"9. South End Partners, Inc.
    Doing business as: SRV RESTAURANT
    569 - 575 Columbus Ave., Roxbury, MA 02118
    License #: LB-139452
    Holder of a (Restricted) Common Victualler 7 Day All-Alcoholic Beverages License has
    petitioned for Change of Stock Interest. Lastly, has petitioned for a change of
    Officers/Directors.
    Attorney: Marshall F. Newman
    GRANTED",27b21ef8bcb0b5134ac4d728f55d197cbaac7c4447d7f7fbccd78cf7c5f289a0,,,LB139452,,,explicit_alcohol,,,,,LB139452,2021/ownership-interest-events.json,,,"South End Partners, Inc.",licensee_entity,3,"{""licensee"": ""South End Partners, Inc.""}",[],[],,,reviewed_against_full_candidate_and_source_context,,2d32475c915b749e151decd4dc1d9c8e8c84eccb1b42b57826e24bb3ffb99383,"9. South End Partners, Inc.
    Doing business as: SRV RESTAURANT
    569 - 575 Columbus Ave., Roxbury, MA 02118
    License #: LB-139452
    Holder of a (Restricted) Common Victualler 7 Day All-Alcoholic Beverages License has
    petitioned for Change of Stock Interest. Lastly, has petitioned for a change of
    Officers/Directors.
    Attorney: Marshall F. Newman
    GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.24.21.pdf""]",2020-2023,,,,,,,
BLB-2021-06-24-c023-ownership,BLB-2021-06-24,2d32475c915b749e151decd4dc1d9c8e8c84eccb1b42b57826e24bb3ffb99383,https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.24.21.pdf,,,2021-06-24,2021-06-24,2021-06-24,6,6,1,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""stock_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-06-24-c023,BLB-2021-06-24,,,granted,,,,False,"Courtyard Café,","Cafe Services, Inc.",False,,,,1,"1. Cafe Services, Inc. d/b/a Courtyard Café, 77 Warren Street, Brighton, MA
                02135 has petitioned to transfer the stock of the corporation.

                GRANTED",25a21f1ebe1fc51f2c31f3612c85ba5ed4d06e04d899f161d4841acd8c3fcaa3,,,,,,common_victualler_no_alcohol_stated,,,,,,2021/ownership-interest-events.json,,,"Cafe Services, Inc.",licensee_entity,6,"{""licensee"": ""Cafe Services, Inc.""}",[],[],,,reviewed_against_full_candidate_and_source_context,,2d32475c915b749e151decd4dc1d9c8e8c84eccb1b42b57826e24bb3ffb99383,"1. Cafe Services, Inc. d/b/a Courtyard Café, 77 Warren Street, Brighton, MA
                02135 has petitioned to transfer the stock of the corporation.

                GRANTED","[""https://www.boston.gov/sites/default/files/file/2021/06/Board%20Voting%20Agenda%206.24.21.pdf""]",2020-2023,,,,,,,
BLB-2021-07-01-c016-ownership,BLB-2021-07-01,defca947e89e320c7bd80858d24a5cf9c19cfa7bd30de18910ad80eea21abcfb,https://www.boston.gov/sites/default/files/file/2021/07/Board%20Voting%20Agenda%207.1.21.pdf,LB102000,LB-102000,2021-07-01,2021-07-01,2021-07-01,4,4,8,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]",,,"[""Board approval alone does not establish a completed equity transaction, current ownership/control, or private-equity sponsorship."", ""No shareholder/beneficial-owner names or ownership percentages are stated for this action; manager names are not substituted.""]",,BLB-2021-07-01-c016,BLB-2021-07-01,,,granted,,,,False,THE URBAN GRAPE SOUTH END,"Urban Grape South End, LLC",False,,,,8,"8. Urban Grape South End, LLC
    Doing business as: THE URBAN GRAPE SOUTH END
    303 Columbus Ave., Boston, MA 02116
    License #: LB-102000
    Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a
    change of Officer /Directors/LLC
    Managers. Lastly, has petitioned for a change of Ownership Interest.
    Attorney: John B. Shinn

   Granted",7406c1cb81f7ea8f55df08f12417df39829c9fcc4dd511d08d9f7cf84a338022,,,LB102000,,,explicit_alcohol,,,,,LB102000,2021/ownership-interest-events.json,,,"Urban Grape South End, LLC",licensee_entity,4,"{""licensee"": ""Urban Grape South End, LLC""}",[],[],,,reviewed_against_full_candidate_and_source_context,,defca947e89e320c7bd80858d24a5cf9c19cfa7bd30de18910ad80eea21abcfb,"8. Urban Grape South End, LLC
    Doing business as: THE URBAN GRAPE SOUTH END
    303 Columbus Ave., Boston, MA 02116
    License #: LB-102000
    Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a
    change of Officer /Directors/LLC
    Managers. Lastly, has petitioned for a change of Ownership Interest.
    Attorney: John B. Shinn

   Granted","[""https://www.boston.gov/sites/default/files/file/2021/07/Board%20Voting%20Agenda%207.1.21.pdf""]",2020-2023,,,,,,,
