event_id,source_id,license_num,license_number_as_printed,license_id_missing,decision_date,event_type,action_subtype,outcome,outcome_text,board_granted_application,referenced_approval_date,transferor,transferor_dba,transferee,transferee_dba,licensee_heading,pledge_recipient,from_address,to_address,source_url,source_page_url,page_start,page_end,item_number,ambiguity_notes
BLB-2025-08-28-039-transfer,BLB-2025-08-28,LB101923,LB-101923,False,2025-08-28,license_transfer,transfer_application_disposition,granted,Granted,True,,"SAE Enterprises, Inc.",Mission Hill Liquors,"Sip City Liquors, Inc.",Sip City Liquors,"SAE Enterprises, Inc.",,"1623 Tremont St, Boston, MA 02120","1623 Tremont St, Boston, MA 02120",https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=11,11,11,31,[]
BLB-2025-08-28-040-transfer,BLB-2025-08-28,LB99283,LB-99283,False,2025-08-28,license_transfer,transfer_application_disposition,granted,Granted,True,,"Leinster Group, Inc.",Scholars,"Off the Rails Boston, LLC",Scholars,"Leinster Group, Inc.",,"25 School St, Boston, MA 02108","25 School St, Boston, MA 02108",https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=11,11,11,32,[]
BLB-2025-08-28-041-pledge,BLB-2025-08-28,LB101849,LB-101849,False,2025-08-28,license_pledge,pledge_application_disposition,granted,"Granted, with Ravi Patel as Manager of Record",True,,,,,,"Leonid Wine Co, Inc.","Leonid Wine Co., Inc","399 West Broadway, South Boston, MA 02127",,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=12,12,12,33,[]
BLB-2025-08-28-041-transfer,BLB-2025-08-28,LB101849,LB-101849,False,2025-08-28,license_transfer,transfer_application_disposition,granted,"Granted, with Ravi Patel as Manager of Record",True,,"Leonid Wine Co, Inc.",Southie Liquor,Bhagwan Corporation,Southie Liquor,"Leonid Wine Co, Inc.",,"399 West Broadway, South Boston, MA 02127","399 West Broadway, South Boston, MA 02127",https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=12,12,12,33,[]
BLB-2025-08-28-042-pledge,BLB-2025-08-28,LB101636,LB-101636,False,2025-08-28,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Iconic Food and Beverage Company, LLC",Credit Agricole Corporate and Investment Bank,"138-150 Saint James Ave, Boston, MA 02116",,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=12,12,12,34,[]
BLB-2025-08-28-042-transfer,BLB-2025-08-28,LB101636,LB-101636,False,2025-08-28,license_transfer,transfer_application_disposition,granted,Granted,True,,"Iconic Food and Beverage Company, LLC",Fairmont Copley Plaza Hotel,"Iconic Copley Plaza Hotel, LLC",Fairmont Copley Plaza Hotel,"Iconic Food and Beverage Company, LLC",,"138-150 Saint James Ave, Boston, MA 02116","138-150 Saint James Ave, Boston, MA 02116",https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=12,12,12,34,[]
BLB-2025-08-28-043-transfer,BLB-2025-08-28,LB98912,LB-98912,False,2025-08-28,license_transfer,transfer_application_disposition,granted,Granted,True,,"Lincoln Street Property Owner, LLC",,"1 Lincoln TRS, LLC",,"Lincoln Street Property Owner, LLC",,"1 Lincoln St, Boston, MA 02111","1 Lincoln St, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=13,13,13,35,"[""Grant has an explicit issuance condition; see complete item text.""]"
BLB-2025-08-28-044-transfer,BLB-2025-08-28,LB99328,LB-99328,False,2025-08-28,license_transfer,transfer_application_disposition,granted,Granted,True,,"Lord Hobo Drydock, LLC",Lord Hobo Taphouse,"Haidilao Hot Pot MA, Inc.",Haidilao Hot Pot,"Lord Hobo Drydock, LLC",,"2 Drydock Ave, Boston, MA 02210","601 Washington St, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=13,13,13,36,[]
BLB-2025-08-28-045-transfer,BLB-2025-08-28,LB99070,LB-99070,False,2025-08-28,license_transfer,transfer_application_disposition,granted,Granted,True,,"D Street Music, LLC",D’s Keys Dueling Pianos,"Proctor Restaurant Enterprise, Inc.",LuXXor/The Bloom Room,"D Street Music, LLC",,"391 D St, Boston, MA 02210","28-30 Kingston St, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf#page=14,14,14,37,"[""Grant has an explicit issuance condition; see complete item text.""]"
BLB-2025-09-18-019-pledge,BLB-2025-09-18,LB101966,LB-101966,False,2025-09-18,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,Maa Laxmi Corp.,Rockland Trust Company,"1772 Dorchester Ave, Dorchester, MA 02124",,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf#page=6,6,6,13,[]
BLB-2025-09-18-025-transfer,BLB-2025-09-18,LB101905,LB-101905,False,2025-09-18,license_transfer,transfer_application_disposition,granted,Granted,True,,"Salant Liquors, Inc.",Morton Wine and Liquors,"Castillo Morton Street, LLC",Castillo Liquors,"Salant Liquors, Inc.",,"890-896 Morton St, Mattapan, MA 02126","890-896 Morton St, Mattapan, MA 02126",https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf#page=7,7,7,19,[]
BLB-2025-09-18-026-transfer,BLB-2025-09-18,LB101992,LB-101992,False,2025-09-18,license_transfer,transfer_application_disposition,granted,Granted,True,,"1227 Commonwealth, Inc.",Wild Duck,"Commonwealth Cellars, Inc.",Commonwealth Cellars,"1227 Commonwealth, Inc.",,"1229 Commonwealth Ave, Allston, MA 02134","1229 Commonwealth Ave, Allston, MA 02134",https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf#page=7,7,7,20,[]
BLB-2025-09-18-027-pledge,BLB-2025-09-18,LB494678,LB-494678,False,2025-09-18,license_pledge,pledge_application_disposition,granted,"Granted, with a closing hour of 11:00 PM",True,,,,,,Nice Noodles,"100 Arlington Acquisition Company, LLC","12 Brighton Ave, Boston, MA 02134",,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf#page=8,8,8,21,"[""Transferor heading is 'Nice Noodles'; transfer clause identifies 'Nice Noodles LLC'.""]"
BLB-2025-09-18-027-transfer,BLB-2025-09-18,LB494678,LB-494678,False,2025-09-18,license_transfer,transfer_application_disposition,granted,"Granted, with a closing hour of 11:00 PM",True,,Nice Noodles LLC,Blue Sakura,"Kitchen + Kocktails by Kevin Kelley Boston, LLC.",Kitchen + Kocktails by Kevin Kelly,Nice Noodles,,"12 Brighton Ave, Boston, MA 02134","100 Arlington St, Boston, MA 02116",https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf#page=8,8,8,21,"[""Transferor heading is 'Nice Noodles'; transfer clause identifies 'Nice Noodles LLC'.""]"
BLB-2025-10-01-023-pledge,BLB-2025-10-01,LB99177,LB-99177,False,2025-10-01,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"High Street Restaurant Group, LLC",Cambridge Savings Bank,"184 High St, Boston, MA 02110",,https://docs.google.com/document/d/e/2PACX-1vTeHLRvJlPmTfl3vIvK2ThWgOvzf4b3jaWl3LXTY31CQsyD5NnjfF8xMbjI5cVrGA/pub,https://docs.google.com/document/d/e/2PACX-1vTeHLRvJlPmTfl3vIvK2ThWgOvzf4b3jaWl3LXTY31CQsyD5NnjfF8xMbjI5cVrGA/pub,,,14,[]
BLB-2025-10-01-025-transfer,BLB-2025-10-01,LB99651,LB-99651,False,2025-10-01,license_transfer,transfer_application_disposition,granted,Granted,True,,"Gagandeep, Inc.",Punjab Palace,"Punjab Palace, LLC",Punjab Palace,"Gagandeep, Inc.",,"109 Brighton Ave, Allston, MA 02134","109 Brighton Ave, Allston, MA 02134",https://docs.google.com/document/d/e/2PACX-1vTeHLRvJlPmTfl3vIvK2ThWgOvzf4b3jaWl3LXTY31CQsyD5NnjfF8xMbjI5cVrGA/pub,https://docs.google.com/document/d/e/2PACX-1vTeHLRvJlPmTfl3vIvK2ThWgOvzf4b3jaWl3LXTY31CQsyD5NnjfF8xMbjI5cVrGA/pub,,,16,[]
BLB-2025-10-01-026-transfer,BLB-2025-10-01,LB99668,LB-99668,False,2025-10-01,license_transfer,transfer_application_disposition,granted,Granted,True,,"Aceituna Grill Newbury, LLC",Aceituna Grill,"Picklebos South Boston, LLC",Picklebos,"Aceituna Grill Newbury, LLC",,"267-269 Newbury St, Boston, MA 02116","379R Dorchester Ave, Boston, MA 02127",https://docs.google.com/document/d/e/2PACX-1vTeHLRvJlPmTfl3vIvK2ThWgOvzf4b3jaWl3LXTY31CQsyD5NnjfF8xMbjI5cVrGA/pub,https://docs.google.com/document/d/e/2PACX-1vTeHLRvJlPmTfl3vIvK2ThWgOvzf4b3jaWl3LXTY31CQsyD5NnjfF8xMbjI5cVrGA/pub,,,17,[]
BLB-2025-10-23-037-transfer,BLB-2025-10-23,LB99793,LB-99793,False,2025-10-23,license_transfer,transfer_application_disposition,granted,Granted,True,,"Piarosa Group, Inc.",Libertine,"Libertine New England, LLC",Libertine,"Piarosa Group, Inc.",,"123-125 Salem St, Boston, MA 02113","123-125 Salem St, Boston, MA 02113",https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf#page=10,10,11,30,[]
BLB-2025-11-06-014-pledge,BLB-2025-11-06,LB418633,LB-418633,False,2025-11-06,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Shree Kano, Inc.",Rockland Trust Company,"113 H St, South Boston, MA 02127",,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link#page=5,5,5,7,[]
BLB-2025-11-06-017-pledge,BLB-2025-11-06,LB446754,LB-446754,False,2025-11-06,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Tall Ship Restaurant, LLC",Northern Bank,"1 East Pier Dr, East Boston, MA 02128",,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link#page=6,6,6,10,[]
BLB-2025-11-06-018-transfer,BLB-2025-11-06,LB101905,LB-101905,False,2025-11-06,license_transfer,transfer_application_disposition,granted,Granted,True,,"Salant Liquors, Inc.",Morton Wine and Liquors,"Castillo Morton Street, LLC",Castillo Liquors,"Salant Liquors, Inc.",,"890-896 Morton St, Mattapan, MA 02126","890-896 Morton St, Mattapan, MA 02126",https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link#page=6,6,6,11,[]
BLB-2025-11-20-018-transfer,BLB-2025-11-20,LB99389,LB-99389,False,2025-11-20,license_transfer,transfer_application_disposition,granted,Granted. The Board acknowledges the correct address is 289 Dorchester St.,True,,"111, LLC",Brownstone,"Mother’s East Tavern, LLC",Mother’s East Tavern,"111, LLC",,"111 Dartmouth St, Boston MA 02116","289 Dorchester St, South Boston, MA 02127",https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view#page=5,5,5,11,"[""Petition says 289 Dorchester Ave; decision corrects address to 289 Dorchester St.""]"
BLB-2025-11-20-019-pledge,BLB-2025-11-20,LB98905,LB-98905,False,2025-11-20,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Rockwood Music Hall Boston, LLC","FoxRock 176 Federal Realty, LLC","88 Van Ness St, Boston, MA 02215",,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view#page=6,6,6,12,"[""Transferor heading is 'Rockwood Music Hall Boston, LLC'; transfer clause identifies 'Rockwood Music Hall Boston LLC'.""]"
BLB-2025-11-20-019-transfer,BLB-2025-11-20,LB98905,LB-98905,False,2025-11-20,license_transfer,transfer_application_disposition,granted,Granted,True,,Rockwood Music Hall Boston LLC,Rockwood Music Hall,"GW Eatery, LLC",Tradesman,"Rockwood Music Hall Boston, LLC",,"88 Van Ness St, Boston, MA 02215","176 Federal St, Boston, MA 02110",https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view#page=6,6,6,12,"[""Transferor heading is 'Rockwood Music Hall Boston, LLC'; transfer clause identifies 'Rockwood Music Hall Boston LLC'.""]"
BLB-2025-11-20-020-transfer,BLB-2025-11-20,LB99586,LB-99586,False,2025-11-20,license_transfer,transfer_application_disposition,granted,Granted,True,,"Olives, Inc.",Figs,"Safar Coiffures, Inc.",Safar Salon Boston,"Olives, Inc.",,"67 Main St, Charlestown, MA 02129","235 Newbury St, Boston, MA 02116",https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view#page=6,6,6,13,[]
BLB-2025-11-20-021-transfer,BLB-2025-11-20,LB99039,LB-99039,False,2025-11-20,license_transfer,transfer_application_disposition,granted,Granted,True,,"Big Night Venues Boston 5, LLC",,"Allston Phase A Hotel TRS, Inc.",Atlas Hotel,"Big Night Venues Boston 5, LLC",,"186 Tremont St, Boston, MA 02111","30-40 Western Ave, Boston, MA 02134",https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view#page=7,7,7,14,[]
BLB-2025-12-04-010-pledge,BLB-2025-12-04,LB99754,LB-99754,False,2025-12-04,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Petula’s, LLC",Salem Five Cents Savings Bank,"81 L St, South Boston, MA 02127",,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf#page=4,4,4,5,[]
BLB-2025-12-04-014-pledge,BLB-2025-12-04,LB101876,LB-101876,False,2025-12-04,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Fernandez Brothers Liquors, Inc.",Salem Five Cents Savings Bank,"527-531 Dudley St, Roxbury, MA 02119",,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf#page=5,5,5,9,[]
BLB-2025-12-04-014-transfer,BLB-2025-12-04,LB101876,LB-101876,False,2025-12-04,license_transfer,transfer_application_disposition,granted,Granted,True,,"Fernandez Brothers Liquors, Inc.",Caribbean Liquors,"SRIAN, LLC",Caribbean Liquors,"Fernandez Brothers Liquors, Inc.",,"527-531 Dudley St, Roxbury, MA 02119","527-531 Dudley St, Roxbury, MA 02119",https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf#page=5,5,5,9,[]
BLB-2025-12-04-015-transfer,BLB-2025-12-04,LB316991,LB-316991,False,2025-12-04,license_transfer,transfer_application_disposition,granted,Granted,True,,"Panagiota, Inc",Gyro City,Greenside Athletics Limited Company,Greenside Golf Club,"Panagiota, Inc.",,"181 Chestnut Hill Ave, Brighton, MA 02135","58 Old Colony Ave, Boston, MA 02127",https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf#page=6,6,6,10,"[""Transferor heading is 'Panagiota, Inc.'; transfer clause identifies 'Panagiota, Inc'.""]"
BLB-2026-01-08-019-pledge,BLB-2026-01-08,LB101852,LB-101852,False,2026-01-08,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"JJDA Fernandez, Inc.",Rockland Trust,"1151 Blue Hill Ave, Dorchester, MA 02124",,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=6,6,6,10,[]
BLB-2026-01-08-022-transfer,BLB-2026-01-08,LB101675,LB-101675,False,2026-01-08,license_transfer,transfer_application_disposition,granted,Granted,True,,"MJ Back Bay, LLC",Courtyard by Marriott,"CCC Boston’s 88 Exeter Holdco, LLC",Courtyard by Marriott,"MJ Back Bay, LLC",,"88 Exeter St, Boston, MA 02116","88 Exeter St, Boston, MA 02116",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=7,7,7,13,[]
BLB-2026-01-08-023-transfer,BLB-2026-01-08,LB99286,LB-99286,False,2026-01-08,license_transfer,transfer_application_disposition,continued,"Continued to the January 28, 2026 Transactional Hearing",False,,Alasty Corp.,Napper Tandys,"LH Roslindale, LLC",La Hacienda,Alasty Corp.,,"4187-4195 Washington St, Roslindale, MA 02131","4187-4195 Washington St, Roslindale, MA 02131",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=7,7,7,14,[]
BLB-2026-01-08-024-transfer,BLB-2026-01-08,LB99339,LB-99339,False,2026-01-08,license_transfer,transfer_application_disposition,granted,Granted,True,,"The Dugout Cafe, Inc.",The Dugout,"Earl's Restaurant (Seaport, MA) Inc.",Earl's Kitchen + Bar,"The Dugout Cafe, Inc.",,"722 Commonwealth Ave, Boston, MA 02215","155 Seaport Blvd, Suite # P14, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=7,7,7,15,[]
BLB-2026-01-08-025-pledge,BLB-2026-01-08,LB99345,LB-99345,False,2026-01-08,license_pledge,pledge_application_disposition,granted,"Granted, with a closing hour of 1:00 AM",True,,,,,,"Inshallah, Inc.",Charles M. Talanian,"128 Brighton Ave, Allston, MA 02134",,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=8,8,8,16,[]
BLB-2026-01-08-025-transfer,BLB-2026-01-08,LB99345,LB-99345,False,2026-01-08,license_transfer,transfer_application_disposition,granted,"Granted, with a closing hour of 1:00 AM",True,,"Inshallah, Inc.",Crave,Wan Xi LLC,ZHU,"Inshallah, Inc.",,"128 Brighton Ave, Allston, MA 02134","903-905 Boylston Street Boston, MA 02115",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=8,8,8,16,[]
BLB-2026-01-08-026-pledge,BLB-2026-01-08,LB99042,LB-99042,False,2026-01-08,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Tiger Mama, LLC",P-12 Property LLC,"1363 Boylston St, Boston, MA 02215",,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=8,8,8,17,[]
BLB-2026-01-08-026-transfer,BLB-2026-01-08,LB99042,LB-99042,False,2026-01-08,license_transfer,transfer_application_disposition,granted,Granted,True,,"Tiger Mama, LLC",Tenderoni’s,"Rosa y Marigold, LLC",Rosa y Marigold,"Tiger Mama, LLC",,"1363 Boylston St, Boston, MA 02215","1001 Boylston St a/k/a 400 Newbury St, Boston, MA 02115",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf#page=8,8,8,17,[]
BLB-2026-01-29-022-transfer,BLB-2026-01-29,LB99286,LB-99286,False,2026-01-29,license_transfer,transfer_application_disposition,continued,Continued to the February 11 Transactional Hearing,False,,Alasty Corp.,Napper Tandy’s,"LH Roslindale, LLC",La Hacienda,Alasty Corp.,,"4187-4195 Washington St, Roslindale, MA 02131","4187-4195 Washington St, Roslindale, MA 02131",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf#page=7,7,7,15,[]
BLB-2026-01-29-023-transfer,BLB-2026-01-29,LB101619,LB-101619,False,2026-01-29,license_transfer,transfer_application_disposition,granted,Granted,True,,"Sage Client 415, LLC",Hotel Commonwealth,"Kenmore Square Hotel, LLC",Hotel Commonwealth,"Sage Client 415, LLC",,"500 Commonwealth Ave, Boston, MA 02215","500 Commonwealth Ave, Boston, MA 02215",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf#page=7,7,7,16,[]
BLB-2026-01-29-024-pledge,BLB-2026-01-29,LB99164,LB-99164,False,2026-01-29,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Eddie V’s Holdings, LLC",One Post Office Square LLC,"800 Boylston St, Boston, MA 02199",,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf#page=8,8,8,17,"[""Transferor heading is 'Eddie V’s Holdings, LLC'; transfer clause identifies 'Eddie V’s Holdings LLC'.""]"
BLB-2026-01-29-024-transfer,BLB-2026-01-29,LB99164,LB-99164,False,2026-01-29,license_transfer,transfer_application_disposition,granted,Granted,True,,Eddie V’s Holdings LLC,Eddie V’s,Craft Food Hall Project Holdings LLC,Craft Food Halls - One Post Office Square,"Eddie V’s Holdings, LLC",,"800 Boylston St, Boston, MA 02199","1 Post Office Square, Boston, MA 02109",https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf#page=8,8,8,17,"[""Transferor heading is 'Eddie V’s Holdings, LLC'; transfer clause identifies 'Eddie V’s Holdings LLC'.""]"
BLB-2026-02-12-031-transfer,BLB-2026-02-12,LB99286,LB-99286,False,2026-02-12,license_transfer,transfer_application_disposition,granted,Granted,True,,Alasty Corp.,Napper Tandys,"LH Roslindale, LLC",La Hacienda,Alasty Corp.,,"4187-4195 Washington St, Roslindale, MA 02131","4187-4195 Washington St, Roslindale, MA 02131",https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf#page=9,9,9,24,[]
BLB-2026-02-12-032-transfer,BLB-2026-02-12,LB99782,LB-99782,False,2026-02-12,license_transfer,transfer_application_disposition,granted,Granted,True,,"550 Tremont, LLC",B&G Oysters LTD,"Clarendon Square Hospitality, LLC",,"550 Tremont, LLC",,"550 Tremont St, Roxbury, MA 02118","550 Tremont St, Roxbury, MA 02118",https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf#page=9,9,9,25,[]
BLB-2026-02-12-033-pledge,BLB-2026-02-12,LB98993,LB-98993,False,2026-02-12,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"CRG License Holdings II, LLC","CRG License Holding II, LLC","17 Union St, Boston, MA 02108",,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf#page=10,10,10,26,[]
BLB-2026-02-12-033-transfer,BLB-2026-02-12,LB98993,LB-98993,False,2026-02-12,license_transfer,transfer_application_disposition,granted,Granted,True,,"CRG License Holdings II, LLC",,Chilin Union Street LLC,Tiki Cove,"CRG License Holdings II, LLC",,"17 Union St, Boston, MA 02108","17 Union St, Boston, MA 02108",https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf#page=10,10,10,26,[]
BLB-2026-02-12-034-pledge,BLB-2026-02-12,LB99113,LB-99113,False,2026-02-12,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Time Out Market (Boston), LLC","ARE-MA Amenities No. 5, LLC","401 Park Drive, Boston MA 02215",,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf#page=10,10,10,27,[]
BLB-2026-02-12-034-transfer,BLB-2026-02-12,LB99113,LB-99113,False,2026-02-12,license_transfer,transfer_application_disposition,granted,Granted,True,,"Time Out Market (Boston), LLC",Time Out Market,Fenway Food Hall LLC,Time Out Market,"Time Out Market (Boston), LLC",,"401 Park Drive, Boston MA 02215","401 Park Drive, Boston MA 02215",https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf#page=10,10,10,27,[]
