canonical_award_id,piid,parent_idv_piid,recipient_legal_name,recipient_uei,recipient_cage,instrument_type,facility_or_service,awarding_office,period_start,current_end,potential_end,latest_action_date,obligations_highergov,award_amount_usaspending,usa_action_row_count,usa_action_net,current_total_value,potential_total_value,psc_code,psc_description,naics_code,naics_description,extent_competed,offers_received,solicitation_procedures,solicitation_identifier,subcontracting_plan,reported_subaward_count,reported_subaward_amount,coverage_class,description,highergov_url,usaspending_url
70CDCR21D00000004-70CDCR21FR0000059,70CDCR21FR0000059,70CDCR21D00000004,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2021-08-30,2022-08-31,2023-01-27,2022-12-28,34417491.34,34417491.34,15,34417491.34,34417491.34,34417491.34,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,MIA AOR IMMIGRATION DETENTION AND TRANSPORTATION SERVICES,https://www.highergov.com/contract/70CDCR21D00000004-70CDCR21FR0000059/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FR0000059_7012_70CDCR21D00000004_7012
HSCEDM15D00015-70CDCR21FR0000073,70CDCR21FR0000073,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2021-09-28,2021-10-27,2022-11-05,2022-10-06,5348089.81,5348089.81,3,5348089.81,5348089.81,5348089.81,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION AND TRANSPORTATION SERVICES NORTHWEST DETENTION CENTER TACOMA,https://www.highergov.com/contract/HSCEDM15D00015-70CDCR21FR0000073/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FR0000073_7012_HSCEDM15D00015_7012
15M40018DA3500001-70CDCR22FR0000003,70CDCR22FR0000003,15M40018DA3500001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Detention services — facility unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2021-10-01,2022-03-31,2022-03-31,2022-12-19,83.4,83.4,2,83.39999999999998,83.4,83.4,S206,Guard Services,561210,Facilities Support Services,Competed Under Simplified Acquisition Procedures,,Simplified Acquisition,,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION AND GUARD SERVICES,https://www.highergov.com/contract/15M40018DA3500001-70CDCR22FR0000003/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000003_7012_15M40018DA3500001_1544
70CDCR22D00000001-70CDCR22FR0000001,70CDCR22FR0000001,70CDCR22D00000001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2021-10-19,2022-10-15,2022-10-15,2023-05-31,43859762.34,43859762.34,13,43859762.339999996,43859762.34,43859762.34,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"DETENTION, TRANSPORTATION AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",https://www.highergov.com/contract/70CDCR22D00000001-70CDCR22FR0000001/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000001_7012_70CDCR22D00000001_7012
HSCEDM15D00015-70CDCR22FR0000002,70CDCR22FR0000002,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2021-10-27,2022-10-27,2022-11-26,2024-07-24,65941447.91,65941447.91,20,65941447.910000004,65941447.91,65941447.91,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00001,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION AND TRANSPORTATION SERVICES NORTHWEST DETENTION CENTER TACOMA,https://www.highergov.com/contract/HSCEDM15D00015-70CDCR22FR0000002/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000002_7012_HSCEDM15D00015_7012
70CDCR20D00000008-70CDCR22FR0000012,70CDCR22FR0000012,70CDCR20D00000008,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Golden State Annex,DETENTION COMPLIANCE AND REMOVALS,2021-12-20,2022-12-19,2022-12-19,2023-03-16,52913469.21,52913469.21,10,52913469.21,52913469.21,52913469.21,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITIES, CA",https://www.highergov.com/contract/70CDCR20D00000008-70CDCR22FR0000012/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000012_7012_70CDCR20D00000008_7012
70CDCR20D00000009-70CDCR22FR0000010,70CDCR22FR0000010,70CDCR20D00000009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Los Angeles AOR detention services,DETENTION COMPLIANCE AND REMOVALS,2021-12-20,2022-12-19,2022-12-19,2023-04-25,122464905.0,122464905.0,14,122464905.0,122464905.0,122464905.0,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,TASK ORDER TO PROVIDE DETENTION SERVICES IN LOS ANGELES AREA OF RESPONSIBILITY,https://www.highergov.com/contract/70CDCR20D00000009-70CDCR22FR0000010/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000010_7012_70CDCR20D00000009_7012
HSCEDM14A00001-70CDCR22FC0000011,70CDCR22FC0000011,HSCEDM14A00001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Rio Grande detention services,DETENTION COMPLIANCE AND REMOVALS,2022-04-01,2023-03-31,2023-06-29,2023-05-30,4136141.62,4136141.62,11,4136141.62,4136141.62,4136141.62,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,"FUNDING FOR RIO GRANDE FACILITY WITH GEO GROUP UNDER DOJ NUMBER ODT-7-C-0003. NEW TASK ORDER . (POP 4/1/22 - 3/31/23)

COR: JOSE LONGORIA",https://www.highergov.com/contract/HSCEDM14A00001-70CDCR22FC0000011/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FC0000011_7012_HSCEDM14A00001_7012
70CDCR18A00000007-70CDCR22FC0000012,70CDCR22FC0000012,70CDCR18A00000007,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Robert A. Deyton Detention Facility,DETENTION COMPLIANCE AND REMOVALS,2022-07-23,2023-07-22,2023-07-22,2024-04-22,211329.15,211329.15,5,211329.15,211329.15,211329.15,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.highergov.com/contract/70CDCR18A00000007-70CDCR22FC0000012/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FC0000012_7012_70CDCR18A00000007_7012
70CDCR20D00000012-70CDCR22FR0000041,70CDCR22FR0000041,70CDCR20D00000012,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,South Texas ICE Processing Center,DETENTION COMPLIANCE AND REMOVALS,2022-08-06,2023-09-05,2024-05-30,2024-04-30,54162847.22,54162847.22,12,54162847.22,54162847.22,54162847.22,S206,Guard Services,922140,Correctional Institutions ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,SOUTH TEXAS DETENTION COMPLEX NEW TASK ORDER - POP 06 AUG 2022 - 05 AUG 2023.,https://www.highergov.com/contract/70CDCR20D00000012-70CDCR22FR0000041/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000041_7012_70CDCR20D00000012_7012
HSCEDM17D00009-70CDCR22FR0000045,70CDCR22FR0000045,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Montgomery Processing Center,DETENTION COMPLIANCE AND REMOVALS,2022-08-18,2023-08-17,2024-08-08,2024-07-09,48312099.25,48312099.25,11,48312099.25,48312099.25,48312099.25,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00004,Commercial Subcontract Plan,0,,USAspending + HigherGov,"**NEW TASK ORDER NUMBER ( MONTGOMERY PROCESSING CENTER (MPC) /GEO)
CONTRACT PERIOD OF PERFORMANCE- 18 AUG 2022 - 17 AUG 2023
FUNDING PERIOD OF PERFORMANCE - 18 AUG 2022 - 30 SEP 2022",https://www.highergov.com/contract/HSCEDM17D00009-70CDCR22FR0000045/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000045_7012_HSCEDM17D00009_7012
70CDCR21D00000004-70CDCR22FR0000044,70CDCR22FR0000044,70CDCR21D00000004,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2022-09-01,2023-08-31,2024-01-27,2024-03-14,36788066.45,36788066.45,11,36788066.45,39380858.91,39380858.91,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,MIA AOR DETENTION AND TRANSPORTATION SERVICES,https://www.highergov.com/contract/70CDCR21D00000004-70CDCR22FR0000044/,https://www.usaspending.gov/award/CONT_AWD_70CDCR22FR0000044_7012_70CDCR21D00000004_7012
70CDCR22D00000001-70CDCR23FR0000001,70CDCR23FR0000001,70CDCR22D00000001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2022-10-16,2023-10-15,2023-12-27,2024-06-14,47344096.11,47344096.11,13,47344096.11,47344096.11,47344096.11,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"NEW TASK ORDER FOR DETENTION, TRANSPORTATION AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",https://www.highergov.com/contract/70CDCR22D00000001-70CDCR23FR0000001/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000001_7012_70CDCR22D00000001_7012
HSCEDM15D00015-70CDCR23FR0000002,70CDCR23FR0000002,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2022-10-28,2023-10-27,2023-10-27,2025-07-22,69539507.19,69539507.19,11,69539507.19,69539507.19,69539507.19,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"NEW TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES AT NORTHWEST DETENTION CENTER, TACOMA",https://www.highergov.com/contract/HSCEDM15D00015-70CDCR23FR0000002/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000002_7012_HSCEDM15D00015_7012
70CDCR20D00000008-70CDCR23FR0000009,70CDCR23FR0000009,70CDCR20D00000008,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Golden State Annex,DETENTION COMPLIANCE AND REMOVALS,2022-12-20,2023-12-19,2023-12-19,2024-03-04,54862887.2,54862887.2,8,54862887.2,54862887.2,54862887.2,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,NEW TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITIES.,https://www.highergov.com/contract/70CDCR20D00000008-70CDCR23FR0000009/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000009_7012_70CDCR20D00000008_7012
70CDCR20D00000009-70CDCR23FR0000014,70CDCR23FR0000014,70CDCR20D00000009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Los Angeles AOR detention services,DETENTION COMPLIANCE AND REMOVALS,2022-12-20,2023-12-19,2024-12-19,2024-05-28,116595853.53,116595853.53,12,116595853.53,116595853.53,116595853.53,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,NEW TASK ORDER FOR DETENTION SERVICES IN THE LOS ANGELES AREA OF RESPONSIBILITY,https://www.highergov.com/contract/70CDCR20D00000009-70CDCR23FR0000014/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000014_7012_70CDCR20D00000009_7012
HSCEDM14A00001-70CDCR23FC0000010,70CDCR23FC0000010,HSCEDM14A00001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Rio Grande detention services,DETENTION COMPLIANCE AND REMOVALS,2023-04-01,2024-03-31,2024-09-08,2024-08-09,5338926.75,5338926.75,13,5338926.75,5338926.75,5338926.75,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,"RIO GRANDE DETENTION CENTER

COR: JOSE LONGORIA",https://www.highergov.com/contract/HSCEDM14A00001-70CDCR23FC0000010/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FC0000010_7012_HSCEDM14A00001_7012
70CDCR18A00000007-70CDCR23FC0000014,70CDCR23FC0000014,70CDCR18A00000007,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Robert A. Deyton Detention Facility,DETENTION COMPLIANCE AND REMOVALS,2023-07-23,2024-07-22,2024-07-22,2025-07-22,137180.56,137180.56,7,137180.56,137180.56,137180.56,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.highergov.com/contract/70CDCR18A00000007-70CDCR23FC0000014/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FC0000014_7012_70CDCR18A00000007_7012
70CDCR20D00000012-70CDCR23FR0000045,70CDCR23FR0000045,70CDCR20D00000012,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2023-08-06,2024-08-05,2024-10-17,2025-04-01,57272944.9,57272944.9,15,57272944.9,57272944.9,57272944.9,S206,Guard Services,922140,Correctional Institutions ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC)

POP 06 AUG 2023 - 05 AUG 2024",https://www.highergov.com/contract/70CDCR20D00000012-70CDCR23FR0000045/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000045_7012_70CDCR20D00000012_7012
HSCEDM17D00009-70CDCR23FR0000050,70CDCR23FR0000050,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Montgomery Processing Center,DETENTION COMPLIANCE AND REMOVALS,2023-08-18,2024-06-30,2024-06-30,2026-03-27,55018504.16,55018504.16,15,55018504.16,55018504.16,55018504.16,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00004,Commercial Subcontract Plan,0,,USAspending + HigherGov,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,https://www.highergov.com/contract/HSCEDM17D00009-70CDCR23FR0000050/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000050_7012_HSCEDM17D00009_7012
70CDCR21D00000004-70CDCR23FR0000048,70CDCR23FR0000048,70CDCR21D00000004,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2023-09-01,2025-09-15,2025-09-15,2025-11-24,38861166.19,38861166.19,13,38861166.19,39381907.94,39381907.94,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"BROWARD COUNTY, FL DETENTION AND TRANSPORTATION SERVICES",https://www.highergov.com/contract/70CDCR21D00000004-70CDCR23FR0000048/,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000048_7012_70CDCR21D00000004_7012
70CDCR22D00000001-70CDCR24FR0000001,70CDCR24FR0000001,70CDCR22D00000001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2023-10-16,2024-10-15,2024-10-15,2025-04-08,56009252.93,56009252.93,15,56009252.93,56009252.93,56009252.93,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",https://www.highergov.com/contract/70CDCR22D00000001-70CDCR24FR0000001/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000001_7012_70CDCR22D00000001_7012
HSCEDM15D00015-70CDCR24FR0000003,70CDCR24FR0000003,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2023-10-28,2024-09-27,2025-09-27,2025-02-05,72727938.31,72727938.31,15,72727938.31,72727938.31,72727938.31,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,NEW TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES FOR NORTHWEST DETENTION CENTER.,https://www.highergov.com/contract/HSCEDM15D00015-70CDCR24FR0000003/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000003_7012_HSCEDM15D00015_7012
70CDCR20D00000009-70CDCR24FR0000011,70CDCR24FR0000011,70CDCR20D00000009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Adelanto ICE Processing Center,DETENTION COMPLIANCE AND REMOVALS,2023-12-20,2024-12-19,2024-12-19,2025-06-04,83367984.37,83367984.37,10,83367984.37,83367984.37,83367984.37,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,ESTABLISH NEW TASK ORDER FOR DETENTION SERVICES AT ADELANTO,https://www.highergov.com/contract/70CDCR20D00000009-70CDCR24FR0000011/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000011_7012_70CDCR20D00000009_7012
70CDCR20D00000009-70CDCR24FR0000012,70CDCR24FR0000012,70CDCR20D00000009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Los Angeles AOR detention services,DETENTION COMPLIANCE AND REMOVALS,2023-12-20,2024-12-19,2024-12-19,2025-11-18,32758675.92,32758675.92,12,32758675.92,32758675.92,32758675.92,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,NEW TASK ORDER FOR DETENTION SERVICES DESERT VIEW (DV) ANNEX IN THE LOS ANGELES AREA OF RESPONSIBILITY,https://www.highergov.com/contract/70CDCR20D00000009-70CDCR24FR0000012/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000012_7012_70CDCR20D00000009_7012
HSCEDM14A00001-70CDCR24FC0000004,70CDCR24FC0000004,HSCEDM14A00001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Rio Grande detention services,DETENTION COMPLIANCE AND REMOVALS,2024-04-01,2025-03-31,2025-03-31,2025-08-04,6796406.43,6796406.43,10,6796406.43,6796406.43,6796406.43,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,RIO GRANDE DETENTION CENTER FY24 BPA CALL,https://www.highergov.com/contract/HSCEDM14A00001-70CDCR24FC0000004/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FC0000004_7012_HSCEDM14A00001_7012
70CDCR18A00000007-70CDCR24FC0000005,70CDCR24FC0000005,70CDCR18A00000007,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Robert A. Deyton Detention Facility,DETENTION COMPLIANCE AND REMOVALS,2024-07-23,2025-07-22,2025-07-22,2026-04-23,489732.4,489732.4,7,489732.4,489732.4,489732.4,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.highergov.com/contract/70CDCR18A00000007-70CDCR24FC0000005/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FC0000005_7012_70CDCR18A00000007_7012
70CDCR20D00000012-70CDCR24FR0000038,70CDCR24FR0000038,70CDCR20D00000012,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2024-08-06,2025-08-05,2025-08-05,2025-08-14,61052936.9,60523845.63,10,60523845.63,61052936.9,61052936.9,S206,Guard Services,922140,Correctional Institutions ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC) FY24 TASK ORDER,https://www.highergov.com/contract/70CDCR20D00000012-70CDCR24FR0000038/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000038_7012_70CDCR20D00000012_7012
HSCEDM17D00009-70CDCR24FR0000056,70CDCR24FR0000056,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Montgomery Processing Center,DETENTION COMPLIANCE AND REMOVALS,2024-08-17,2025-08-17,2025-08-17,2025-09-23,61884954.77,61884954.77,14,61884954.77,61884954.77,61884954.77,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00004,Commercial Subcontract Plan,0,,USAspending + HigherGov,MONTGOMERY PROCESSING CTR FY24,https://www.highergov.com/contract/HSCEDM17D00009-70CDCR24FR0000056/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000056_7012_HSCEDM17D00009_7012
HSCEDM17D00009-70CDCR25FR0000097,70CDCR25FR0000097,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2024-08-18,2026-08-17,2026-08-17,2026-05-29,51978428.0,51978428.0,6,51978428.0,51978428.0,51978428.0,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00004,Commercial Subcontract Plan,0,,USAspending + HigherGov,"THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION AND TRANSPORTATION SERVICES AT MONTGOMERY PROCESSING CENTER (MPC) IN HOUSTON, TX. THE PURPOSE OF THIS NEW TASK ORDER IS TO ADD FUNDING FOR THE CONTINUANCE OF SERVICES.",https://www.highergov.com/contract/HSCEDM17D00009-70CDCR25FR0000097/,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000097_7012_HSCEDM17D00009_7012
70CDCR21D00000004-70CDCR24FR0000053,70CDCR24FR0000053,70CDCR21D00000004,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2024-09-01,2025-09-30,2025-09-30,2026-01-05,42926174.75,42926174.75,13,42926174.75,43191291.32,43191291.32,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,NEW TASK ORDER TO PROVIDE FUNDING TO HOUSE AND TRANSPORT ICE DETAINEES AT BROWARD TRANSITIONAL CENTER,https://www.highergov.com/contract/70CDCR21D00000004-70CDCR24FR0000053/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000053_7012_70CDCR21D00000004_7012
70CDCR22D00000001-70CDCR25FR0000005,70CDCR25FR0000005,70CDCR22D00000001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2024-10-16,2025-10-15,2025-10-15,2026-04-07,59993453.2,59993453.2,13,59993453.2,59993453.2,59993453.2,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",https://www.highergov.com/contract/70CDCR22D00000001-70CDCR25FR0000005/,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000005_7012_70CDCR22D00000001_7012
HSCEDM15D00015-70CDCR25FR0000004,70CDCR25FR0000004,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2024-10-28,2026-03-27,2026-03-27,2026-03-06,117431349.5,117431349.5,12,117431349.5,117431349.5,117431349.5,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"NEW TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES AT TACOMA, WA FOR SEATTLE AOR",https://www.highergov.com/contract/HSCEDM15D00015-70CDCR25FR0000004/,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000004_7012_HSCEDM15D00015_7012
70CDCR20D00000008-70CDCR25FR0000013,70CDCR25FR0000013,70CDCR20D00000008,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Golden State Annex,DETENTION COMPLIANCE AND REMOVALS,2024-12-20,2025-12-19,2025-12-19,2026-01-22,66190762.72,66190762.72,7,66190762.72,66190762.72,66190762.72,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,70CDCR20R00000002,Individual Subcontract Plan,0,,USAspending + HigherGov,HOUSING FOR DETAINEES IS PROVIDED AT THE MESA VERDE AND GOLDEN STATE ICE DETENTION FACILITIES IN THE SAN FRANCISCO AREA OF RESPONSIBILITY.,https://www.highergov.com/contract/70CDCR20D00000008-70CDCR25FR0000013/,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000013_7012_70CDCR20D00000008_7012
