acquisition_layer,competition_denominator,record_id,piid,parent_idv_piid,is_order_or_call,recipient_legal_name,recipient_uei,instrument_type,facility_or_service,award_obligations_usaspending,linked_order_obligations_highergov,potential_total_value,period_start,potential_end,extent_competed,solicitation_procedures,offers_received,solicitation_identifier,set_aside,fair_opportunity_limitation,other_than_full_and_open_reason,multiple_or_single_award,competition_bucket,reported_subaward_count,reported_subaward_amount,description,source_url,source_coverage,parent_vehicle_extent_competed,parent_vehicle_solicitation_procedures,parent_vehicle_offers_received,parent_vehicle_solicitation_identifier,parent_vehicle_competition_bucket,parent_vehicle_source_url
prime_award,yes,70CDCR20D00000009-70CDCR26FR0000028,70CDCR26FR0000028,70CDCR20D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,86404000.00,,86404000.00,2025-12-20,2029-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,DETENTION AND TRANSPORTATION SERVICES AT ADELANTO ICE PROCESSING CENTER FOR LOS ANGELES AREA OF RESPONSIBILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR26FR0000028_7012_70CDCR20D00000009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000009/
prime_award,yes,70CDCR20D00000009-70CDCR26FR0000031,70CDCR26FR0000031,70CDCR20D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Adelanto ICE Processing Center,17972900.00,,17972900.00,2025-12-20,2026-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"DETENTION SERVICES AT THE DESERT VIEW ANNEX LOCATED IN ADELANTO, CA FOR LOS ANGELES AREA OF RESPONSIBILITY",https://www.usaspending.gov/award/CONT_AWD_70CDCR26FR0000031_7012_70CDCR20D00000009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000009/
prime_award,yes,70CDCR25D00000007-70CDCR26FR0000050,70CDCR26FR0000050,70CDCR25D00000007,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,22680000.00,,22680000.00,2026-03-01,2027-02-28,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,THE PURPOSE OF THIS NEW TASK ORDER IS TO PROVIDE FUNDING NECESSARY FOR DETENTION AND TRANSPORTATION SERVICES FOR HOUSING ICE ALIENS AT THE DELANEY HALL CONTRACT DETENTION FACILITY IN NEWARK NEW JERSEY.,https://www.usaspending.gov/award/CONT_AWD_70CDCR26FR0000050_7012_70CDCR25D00000007_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,2,70CDCR24R00000012,full_open_multiple_offers,https://www.highergov.com/idv/70CDCR25D00000007/
prime_award,yes,70CDCR26D00000026-70CDCR26FR0000055,70CDCR26FR0000055,70CDCR26D00000026,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,39042746.99,,39042746.99,2026-03-28,2026-10-27,NOT COMPETED,ONLY ONE SOURCE,,,,,ONLY ONE SOURCE-OTHER (FAR 6.302-1 OTHER),SINGLE AWARD,sole_source_or_not_competed,0,,"TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES AT A NORTHWEST ICE DETENTION CENTER, TACOMA, WA IN SUPPORT OF SEATTLE AREA OF RESPONSIBILITY.",https://www.usaspending.gov/award/CONT_AWD_70CDCR26FR0000055_7012_70CDCR26D00000026_7012,USAspending + HigherGov,Not Competed,Sole Source,1,70CDCR26R00000007,sole_source_or_not_competed,https://www.highergov.com/idv/70CDCR26D00000026/
prime_award,yes,HSCEDM14A00001-70CDCR26FC0000002,70CDCR26FC0000002,HSCEDM14A00001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Transportation/removal services,3229900.00,,3229900.00,2026-04-01,2026-07-31,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,,SINGLE AWARD,simplified_acquisition_one_offer,0,,THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION AND TRANSPORTATION SERVICES AT RIO GRANDE DETENTION CENTER.,https://www.usaspending.gov/award/CONT_AWD_70CDCR26FC0000002_7012_HSCEDM14A00001_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/HSCEDM14A00001/
prime_award,yes,70CDCR18A00000007-70CDCR26FC0000004,70CDCR26FC0000004,70CDCR18A00000007,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Robert A. Deyton Detention Facility,300000.00,,300000.00,2026-07-23,2027-07-22,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,SAP NON-COMPETITION (FAR 13),SINGLE AWARD,sole_source_or_not_competed,0,,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR26FC0000004_7012_70CDCR18A00000007_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/70CDCR18A00000007/
parent_idv,no,HSCEDM14D00004,HSCEDM14D00004,,no,B.I. INCORPORATED,PKK6L9KLMYR5,IDC,ISAP/electronic monitoring,,643009491.02,673827064.21,2014-09-08,2020-07-31,Full And Open Competition,Negotiated Proposal/Quote,4,HSCECR14R00001,,,,,full_open_multiple_offers,,,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP III),https://www.highergov.com/idv/HSCEDM14D00004/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSACB4C0008,HSACB4C0008,,no,B.I. INCORPORATED,PKK6L9KLMYR5,IDC,ISAP/electronic monitoring,,60980253.49,0.00,2017-05-31,2009-12-28,Full And Open Competition,Negotiated Proposal/Quote,3,,,,,,full_open_multiple_offers,,,ISAP PROGRAM - ADD SUB LINE ITEMS,https://www.highergov.com/idv/HSACB4C0008/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEAB04C0008,HSCEAB04C0008,,no,B.I. INCORPORATED,PKK6L9KLMYR5,IDC,ISAP/electronic monitoring,,20325375.91,0.00,2017-05-31,2009-03-21,Full And Open Competition,Negotiated Proposal/Quote,3,,,,,,full_open_multiple_offers,,,INTENSIVE SUPERVISION PROGRAM,https://www.highergov.com/idv/HSCEAB04C0008/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCECR09D00002,HSCECR09D00002,,no,B.I. INCORPORATED,PKK6L9KLMYR5,IDC,ISAP/electronic monitoring,,202820717.41,372838586.80,2017-05-31,2014-11-05,Full And Open Competition,Negotiated Proposal/Quote,3,HSCECR09R00004,,,,,full_open_multiple_offers,,,"THE INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP) II IS A CORE COMMUNITY-BASED SUPERVISION AND IN-PERSON REPORTING PROGRAM DESIGNED TO PROVIDE COST-EFFECTIVE ALTERNATIVES TO SECURE DETENTION FOR ALIENS BEING PROCESSED THROUGH THE IMMIGRATION COURT SYSTEM, WHILE ENSURING COMPLIANCE BY NON-DETAINED ALIENS WITH FINAL ORDERS ISSUED BY THE IMMIGRATION COURT.",https://www.highergov.com/idv/HSCECR09D00002/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR20D00000011,70CDCR20D00000011,,no,B.I. INCORPORATED,PKK6L9KLMYR5,IDC,ISAP/electronic monitoring,,1448645184.92,2216562177.89,2020-03-23,2025-09-30,Full And Open Competition,Negotiated Proposal/Quote,2,70CDCR19R00000002,,,,,full_open_multiple_offers,,,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP IV),https://www.highergov.com/idv/70CDCR20D00000011/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR25D00000062,70CDCR25D00000062,,no,B.I. INCORPORATED,PKK6L9KLMYR5,IDC,ISAP/electronic monitoring,,108343853.00,1027594113.39,2025-09-30,2026-09-29,Full And Open Competition,Negotiated Proposal/Quote,2,70CDCR25R00000018,,,,,full_open_multiple_offers,,,"THIS IDIQ CONTRACT IS FOR THE OPERATION OF THE INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP) V. ISAP PROVIDES ENFORCEMENT AND REMOVAL OPERATIONS (ERO) WITH A COST-EFFECTIVE ALTERNATIVE TO DETENTION UTILIZING TECHNOLOGY AND CASE MANAGEMENT. THE CONTRACTOR PERFORMS PROGRAM MANAGEMENT AND OPERATIONAL SUPPORT, INCLUDING OFFICE AND HOME VISITS, CASE MANAGEMENT, ENROLLMENT/ORIENTATION, GPS TRACKING, BIOMETRIC REPORTING SYSTEMS, COURT TRACKING, ALERT AND EXCEPTION MANAGEMENT, AND MAINTENANCE SUPERVISION. ADDITIONAL TASKS INCLUDE PROVIDING TRAVEL DOCUMENTS, TRAINING, QUALITY ASSURANCE, AND EMERGENCY PROTOCOLS.",https://www.highergov.com/idv/70CDCR25D00000062/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR26D00000005,70CDCR26D00000005,,no,B.I. INCORPORATED,PKK6L9KLMYR5,IDC,Other ICE service — unresolved from description,,1624500.00,121837500.00,2025-12-16,2027-12-15,Full And Open Competition,Negotiated Proposal/Quote,51,26SOLDCR01,,,,,full_open_multiple_offers,,,"THIS CONTRACT PROVIDES ICE WITH SKIP TRACING SERVICES NATIONWIDE. THE CONTRACTOR UTILIZES GOVERNMENT-FURNISHED CASE DATA, COMMERCIAL DATA VERIFICATION, AND PHYSICAL OBSERVATION SERVICES TO VERIFY ALIEN ADDRESS INFORMATION, INVESTIGATE ALTERNATIVE ADDRESSES, AND CONFIRM THE NEW LOCATION OF ALIENS. TASKS INCLUDE ENHANCED LOCATION RESEARCH THROUGH AUTOMATED AND MANUAL REAL-TIME SKIP TRACING, RESEARCH USING SEARCH ENGINES, AND COLLECTION OF PHOTOS AND DOCUMENTS TO VERIFY RESIDENCE OR EMPLOYMENT. THE CONTRACTOR IS ASSIGNED A MONTHLY CASELOAD OF APPROXIMATELY 50,000 LAST KNOWN ADDRESSES OF ALIENS RESIDING IN THE UNITED STATES.",https://www.highergov.com/idv/70CDCR26D00000005/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,ACL9C0015,ACL9C0015,,no,CORRECTIONAL SERVICES CORPORATION,LTXHRJ986LF3,IDC,Other ICE service — unresolved from description,,6662000.00,0.00,1999-11-15,1999-12-15,Not Competed,,1,,,,,,sole_source_or_not_competed,,,,https://www.highergov.com/idv/ACL9C0015/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,ACL0C0003,ACL0C0003,,no,CORRECTIONAL SERVICES CORPORATION,LTXHRJ986LF3,IDC,Other ICE service — unresolved from description,,1431000.00,0.00,2002-06-15,2002-06-15,Full And Open Competition,,1,,,,,,full_open_one_offer,,,,https://www.highergov.com/idv/ACL0C0003/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,ACL2C0005,ACL2C0005,,no,CORRECTIONAL SERVICES CORPORATION,LTXHRJ986LF3,IDC,Other ICE service — unresolved from description,,5959800.50,0.00,2017-05-31,2004-01-15,Full And Open Competition,,1,,,,,,full_open_one_offer,,,,https://www.highergov.com/idv/ACL2C0005/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEAD04C0001,HSCEAD04C0001,,no,CORRECTIONAL SERVICES CORPORATION,LTXHRJ986LF3,IDC,Other ICE service — unresolved from description,,0.00,21390764.00,2017-05-31,2009-02-27,Full And Open Competition,,3,,,,,,full_open_multiple_offers,,,"PROVIDE FOR 1080 BED FACILITY AND SECURITY IN FRIO COUNTY, TEXAS",https://www.highergov.com/idv/HSCEAD04C0001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM15D00008,HSCEDM15D00008,,no,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,IDC,Other ICE service — unresolved from description,,3781011.43,13957664.29,2015-09-21,2021-03-20,Full And Open Competition,Negotiated Proposal/Quote,4,HSCEDM15R00008,,,,,full_open_multiple_offers,,,FAMILY CASE MANAGEMENT SERVICES [DC],https://www.highergov.com/idv/HSCEDM15D00008/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM15D00010,HSCEDM15D00010,,no,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,IDC,Other ICE service — unresolved from description,,3852166.89,13136926.91,2015-09-21,2021-03-20,Full And Open Competition,Negotiated Proposal/Quote,4,HSCEDM15R00009,,,,,full_open_multiple_offers,,,FAMILY CASE MANAGEMENT SERVICES [LA],https://www.highergov.com/idv/HSCEDM15D00010/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM15D00011,HSCEDM15D00011,,no,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,IDC,Other ICE service — unresolved from description,,4146612.53,15192404.94,2015-09-21,2021-03-20,Full And Open Competition,Negotiated Proposal/Quote,4,HSCEDM15R00010,,,,,full_open_multiple_offers,,,FAMILY CASE MANAGEMENT SERVICES [NY],https://www.highergov.com/idv/HSCEDM15D00011/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM15D00012,HSCEDM15D00012,,no,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,IDC,Other ICE service — unresolved from description,,3547406.78,13418601.12,2015-09-21,2021-03-20,Full And Open Competition,Negotiated Proposal/Quote,4,HSCEDM15R00011,,,,,full_open_multiple_offers,,,FAMILY CASE MANAGEMENT SERVICES [MIA],https://www.highergov.com/idv/HSCEDM15D00012/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM15D00013,HSCEDM15D00013,,no,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,IDC,Other ICE service — unresolved from description,,3676022.63,13961595.27,2015-09-21,2021-03-20,Full And Open Competition,Negotiated Proposal/Quote,4,HSCEDM15R00012,,,,,full_open_multiple_offers,,,FAMILY CASE MANAGEMENT SERVICES [CHI],https://www.highergov.com/idv/HSCEDM15D00013/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR25D00000002,70CDCR25D00000002,,no,"GEO TRANSPORT, INC.",DFEKRCYPZD84,IDC,Transportation/removal services,,10384455.59,484248770.87,2025-02-28,2027-02-27,Full And Open Competition,Negotiated Proposal/Quote,8,70CDCR24R00000007,,,,,full_open_multiple_offers,,,"THIS AWARD PROVIDES GROUND TRANSPORTATION SERVICES IN SUPPORT OF ENFORCEMENT AND REMOVAL OPERATIONS IN LOS ANGELES, SAN FRANCISCO, SAN DIEGO, PHOENIX, AND SALT LAKE CITY FIELD OFFICES",https://www.highergov.com/idv/70CDCR25D00000002/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,ACB2C0005,ACB2C0005,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Other ICE service — unresolved from description,,1770110.02,0.00,2002-12-15,2003-03-15,Full And Open Competition,,1,,,,,,full_open_one_offer,,,,https://www.highergov.com/idv/ACB2C0005/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,ACB2C0006,ACB2C0006,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Other ICE service — unresolved from description,,5281954.00,0.00,2003-01-15,2003-09-15,Not Competed,,1,,,,,,sole_source_or_not_competed,,,,https://www.highergov.com/idv/ACB2C0006/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSODT6C0002,HSODT6C0002,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,113874.75,0.00,2006-01-01,2008-01-05,Full And Open Competition,Negotiated Proposal/Quote,3,,,,,,full_open_multiple_offers,,,OFF-SITE GUARD SERVICES,https://www.highergov.com/idv/HSODT6C0002/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM11D00003,HSCEDM11D00003,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Aurora Contract Detention Facility,,314480954.48,361177334.17,2011-09-15,2021-10-15,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM11R00002,,,,,full_open_one_offer,,,CONTRACT DETENTION SERVICES FOR THE AURORA METROPOLITAN AREA,https://www.highergov.com/idv/HSCEDM11D00003/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEAB04C0001,HSCEAB04C0001,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Broward Transitional Center,,29017801.25,48140610.57,2012-02-13,2012-02-13,Full And Open Competition,Negotiated Proposal/Quote,2,,,,,,full_open_multiple_offers,,,DETENTION SERVICES BROWARD TRANSITIONAL CENTER,https://www.highergov.com/idv/HSCEAB04C0001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM14A00001,HSCEDM14A00001,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA,Transportation/removal services,,70815069.97,92715840.00,2013-12-17,2027-04-20,,,,,,,,,competition_metadata_missing,,,"THIS IS AN AGREEMENT BETWEEN ODT AND ICE TO RIDE CONTRACT ODT-7-C-0003 WITH THE GEO GROUP INC. AT THE RIO GRANDE DETENTION CENTER LOCATED IN LAREDO, TEXAS. THE CONTRACT PROVIDES DETENTION AND TRANSPORTATION SERVICES AT THE RIO GRANDE DETENTION CENTER.",https://www.highergov.com/idv/HSCEDM14A00001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM15D00006,HSCEDM15D00006,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Broward Transitional Center,,197080423.95,211183912.14,2015-07-01,2021-08-31,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM14R00002,,,,,full_open_one_offer,,,"DETENTION SERVICES, SOUTHERN FLORIDA, BROWARD TRANSITIONAL CENTER",https://www.highergov.com/idv/HSCEDM15D00006/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM15D00015,HSCEDM15D00015,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Transportation/removal services,,710388399.60,770465597.05,2015-09-28,2025-09-27,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM15R00001,,,,,full_open_one_offer,,,"IGF::CT::IGF DETENTION, FOOD AND TRANSPORTATION SERVICES",https://www.highergov.com/idv/HSCEDM15D00015/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM17D00009,HSCEDM17D00009,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Transportation/removal services,,371951105.80,581788698.78,2017-04-12,2026-08-17,Full And Open Competition,Negotiated Proposal/Quote,3,HSCEDM15R00004,,,,,full_open_multiple_offers,,,"HOUSTON DETENTION FACILITY. THIS CONTRACT PROVIDES DETENTION AND TRANSPORTATION SERVICES AT THE MONTGOMERY PROCESSING CENTER (MPC) IN HOUSTON, TX. WORK INCLUDES PROCURING SUPPLIES AND EQUIPMENT FOR THE MPC IHSC MEDICAL AND DENTAL CLINICS.",https://www.highergov.com/idv/HSCEDM17D00009/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSACB3C0008,HSACB3C0008,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Other ICE service — unresolved from description,,0.00,20819952.64,2017-05-31,2007-04-30,Not Competed,Negotiated Proposal/Quote,1,,,,,,sole_source_or_not_competed,,,UNARMED CUSTODY OFFICER SERVICES FOR GUANTANAMO BAY CUBA,https://www.highergov.com/idv/HSACB3C0008/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSACD3C0008,HSACD3C0008,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Transportation/removal services,,646347.82,17168062.13,2017-05-31,2006-09-30,Full And Open Competition,Negotiated Proposal/Quote,3,,,,,,full_open_multiple_offers,,,PROVIDE CONTINUED DETENTION & REMOVAL GUARD SERVICE,https://www.highergov.com/idv/HSACD3C0008/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSACD4C0001,HSACD4C0001,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,187879716.48,160258909.09,2017-05-31,2012-08-28,Full And Open Competition,Negotiated Proposal/Quote,1,,,,,,full_open_one_offer,,,GUARD SERVICES,https://www.highergov.com/idv/HSACD4C0001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEAL02C0004,HSCEAL02C0004,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,181135779.59,611950449.44,2017-05-31,2009-07-23,Full And Open Competition,Negotiated Proposal/Quote,2,ACL8R0076,,,,,full_open_multiple_offers,,,DETENTION FACILITY AND GUARD SERVICES,https://www.highergov.com/idv/HSCEAL02C0004/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM09D00006,HSCEDM09D00006,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Transportation/removal services,,146151342.24,132200423.58,2017-05-31,2014-10-07,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM09R00005,,,,,full_open_one_offer,,,"CONTRACT DETENTION FACILITY SERVICES BROWARD COUNTY FLORIDA. BED-DAYS,TRANSPORTATION AND DETAINEE VOLUNTEER WORK PROGRAM WAGES.",https://www.highergov.com/idv/HSCEDM09D00006/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM10D00001,HSCEDM10D00001,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,283448449.08,356939339.58,2017-05-31,2015-09-27,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM09R00003,,,,,full_open_one_offer,,,DETENTION SERVICES,https://www.highergov.com/idv/HSCEDM10D00001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEOP06D00010,HSCEOP06D00010,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,78742238.16,78405556.57,2017-05-31,2012-08-24,Full And Open Competition,Negotiated Proposal/Quote,1,,,,,,full_open_one_offer,,,MANAGEMENT AND OPERATIONS OF A CONTRACTOR-OWNED/CONTRACTOR-OPERATED DETENTION FACILITY FOR FEDERAL DETAINEES,https://www.highergov.com/idv/HSCEOP06D00010/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEOP06J00157,HSCEOP06J00157,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Transportation/removal services,,0.00,108470.76,2017-05-31,2006-03-31,Not Competed,Simplified Acquisition,1,,,,,,sole_source_or_not_competed,,,PROVIDE CONTINUED DETENTION AND REMOVAL GUARD SERVICE,https://www.highergov.com/idv/HSCEOP06J00157/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEOP07C00001,HSCEOP07C00001,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,12189384.02,10845294.96,2017-05-31,2012-03-31,Full And Open Competition After Exclusion Of Sources,Negotiated Proposal/Quote,2,HSCEOP05R00008,,,,,full_open_multiple_offers,,,MOC GTMO HOUSING ESCORTS,https://www.highergov.com/idv/HSCEOP07C00001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,HSCEDM12D00001,HSCEDM12D00001,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,344745466.35,322532388.60,2017-12-12,2018-05-31,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM11R00005,,,,,full_open_one_offer,,,DETENTION AND GUARD SERVICES,https://www.highergov.com/idv/HSCEDM12D00001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR18A00000007,70CDCR18A00000007,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA,Robert A. Deyton Detention Facility,,8312339.25,0.00,2018-07-16,2028-07-22,,,,,,,,,competition_metadata_missing,,,"THIS IS AN AGREEMENT BETWEEN ODT AND ICE TO RIDE CONTRACT ODT-8-C-0005 WITH THE GEO GROUP INC. AT THE ROBERT A. DEYTON DETENTION FACILITY LOCATED IN LOVEJOY, GA",https://www.highergov.com/idv/70CDCR18A00000007/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR19D00000001,70CDCR19D00000001,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Other ICE service — unresolved from description,,51735027.92,52409088.00,2018-12-04,2019-12-05,Not Competed,Sole Source,1,,,,,,sole_source_or_not_competed,,,,https://www.highergov.com/idv/70CDCR19D00000001/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR19D00000004,70CDCR19D00000004,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Mesa Verde ICE Processing Center,,13525413.80,20003004.00,2019-03-19,2020-03-18,Not Competed,Sole Source,1,,,,,,sole_source_or_not_competed,,,TO PROVIDE DETENTION SERVICES AT THE MESA VERDE ICE PROCESSING CENTER,https://www.highergov.com/idv/70CDCR19D00000004/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR19D00000011,70CDCR19D00000011,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Detention services — facility unresolved from description,,37878569.30,64364912.19,2019-06-25,2020-03-25,Not Competed,Sole Source,1,,,,,,sole_source_or_not_competed,,,DETENTION SERVICES,https://www.highergov.com/idv/70CDCR19D00000011/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR20D00000003,70CDCR20D00000003,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,South Texas ICE Processing Center,,32325878.24,34333800.00,2019-12-03,2020-08-05,Not Competed,Sole Source,1,200005,,,,,sole_source_or_not_competed,,,DETENTION AND DETENTION RELATED SERVICES AT THE SOUTH TEXAS DETENTION COMPLEX (STDC),https://www.highergov.com/idv/70CDCR20D00000003/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR20D00000008,70CDCR20D00000008,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,San Francisco AOR detention services,,354568632.66,1685820586.80,2019-12-19,2034-12-20,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,,,,,full_open_one_offer,,,DETENTION SERVICES FOR SAN FRANCISCO AREA OF RESPONSIBILITY,https://www.highergov.com/idv/70CDCR20D00000008/,HigherGov parent-IDV ledger,,,,,,
parent_idv,no,70CDCR20D00000009,70CDCR20D00000009,,no,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,IDC,Los Angeles AOR detention services,,815613686.19,2147338886.74,2019-12-20,2029-12-19,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,,,,,full_open_one_offer,,,DETENTION SERVICES FOR LOS ANGELES AOR,https://www.highergov.com/idv/70CDCR20D00000009/,HigherGov parent-IDV ledger,,,,,,
