event_id,date,license_num,license_scope,event_subtype,entity_name,entity_dba,actions,outcome,board_granted_application,ownership_subject_entity,ownership_subject_scope,parties_before,parties_after,entity_before,entity_after,entity_conversion_explicit,source_url,page_start,page_end,item_number,outcome_text,ambiguity_notes,item_text
BLB-2024-08-01-OWN-p6-i11,2024-08-01,LB101859,explicit_alcohol,ownership_application_disposition,"ENA Liquors, Inc.",Brothers Super Liquors,"[""stock_interest_change""]",granted,True,"ENA Liquors, Inc.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/08/Voting%20Minutes%208-1-24.docx.pdf,6,6,11,Granted,"[""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","11. ENA Liquors, Inc.

Doing business as: Brothers Super Liquors
213 Bowdoin St, Dorchester, MA 02122
License #: LB-101859
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to change the
manager of the licensed business – From: Eduardo Fernandez To: Nelson Fernandez. Secondly, has
petitioned to change the d/b/a of the licensed business - From: Brothers Super Liquors To: Brother’s
Wines & Spirits. Thirdly, has petitioned for a change of
Officers/Directors. Lastly, has petitioned for a change of Stock Interest.
Attorney: Jennifer Allen

Granted"
BLB-2024-08-01-OWN-p6-i12,2024-08-01,LB99643,explicit_alcohol,ownership_application_disposition,"Mirage Charcoal Kabob, Inc.",Zen Restaurant,"[""stock_interest_change""]",granted,True,"Mirage Charcoal Kabob, Inc.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/08/Voting%20Minutes%208-1-24.docx.pdf,6,6,12,Granted,"[""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","12. Mirage Charcoal Kabob, Inc.

Doing business as: Zen Restaurant
21A Beacon St, Boston, MA 02108
License #: LB-99643
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned for a change
of Officers /Directors. Secondly, has petitioned for a change of Stock Interest.
Attorney: Duo Liu

Granted"
BLB-2024-08-22-OWN-p5-i7,2024-08-22,LB99333,explicit_alcohol,ownership_application_disposition,"Unique Design Concepts, LLC",Kings,"[""ownership_interest_change""]",granted,True,"Unique Design Concepts, LLC",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/08/Voting%20Minutes%208-22-24.docx.pdf,5,5,7,Granted,"[""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","7. Unique Design Concepts, LLC

Doing business as: Kings
50A Dalton St, Boston, MA 02115
License #: LB-99333
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of
LLC Managers. Secondly, has petitioned for a change in Ownership Interest.
Attorney: Dennis A. Quilty

Granted"
BLB-2024-08-22-OWN-p5-i8,2024-08-22,LB99325,explicit_alcohol,ownership_application_disposition,"Kings Bowl of Seaport, LLC",King’s,"[""ownership_interest_change""]",granted,True,"Kings Bowl of Seaport, LLC",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/08/Voting%20Minutes%208-22-24.docx.pdf,5,5,8,Granted,"[""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","8. Kings Bowl of Seaport, LLC

Doing business as: King’s
60 Seaport Blvd, Boston MA 02210
License #: LB-99325
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of
LLC Managers. Secondly, has petitioned for a change in Ownership Interest.
Attorney: Dennis A. Quilty

Granted"
BLB-2024-09-26-OWN-p5-i10,2024-09-26,LB99748,explicit_alcohol,ownership_application_disposition,"Caffe Dello Sport, Inc.",Caffe Dello Sport,"[""stock_interest_change""]",granted,True,"Caffe Dello Sport, Inc.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/09/Voting%20Minutes%209-26-24.pdf,5,5,10,Granted,"[""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","10. Caffe Dello Sport, Inc.

Doing business as: Caffe Dello Sport
308 Hanover St, Boston, MA 02113
License #: LB-99748
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
to change the manager of the licensed business - From: Angelo Cattaneo To: Mivan Spencer. Secondly,
has petitioned for a change of Officers/Directors. Lastly, has petitioned for a change of Stock Interest.

Granted"
BLB-2024-10-17-OWN-p8-i16,2024-10-17,LB99212,explicit_alcohol,ownership_application_disposition,"Ruth’s Chris Steak House Boston, LLC",Ruth’s Chris Steak House,"[""ownership_interest_change"", ""stock_interest_change""]",granted,True,"Ruth’s Chris Steak House Boston, LLC",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/10/Voting%20Minutes%2010-15-24.docx.pdf,8,8,16,Granted,"[""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","16. Ruth’s Chris Steak House Boston, LLC

      Doing business as: Ruth’s Chris Steak House
      45 School St, Boston, MA 02108
      License #: LB-99212
      Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of
      Officers/Directors/LLC Managers. Secondly, has petitioned for a change of Ownership Interest. Lastly,
      has petitioned for a change of Stock Interest.
      Attorney: Joseph H. Devlin

       Granted"
BLB-2024-10-17-OWN-p19-i5,2024-10-17,LB100635,common_victualler_no_alcohol_stated,ownership_application_disposition,"Jade Naga, Inc.",Laughing Monk Cafe,"[""ownership_interest_change""]",granted,True,"Jade Naga, Inc.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],"[{""name"": ""Wiyada Chunlawat"", ""interest_percent"": null, ""role"": ""ownership_interest_holder"", ""source_quote"": ""Ownership Interest of the license business‑ To: Wiyada Chunlawat"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2024/10/Voting%20Minutes%2010-15-24.docx.pdf,19,19,5,Granted,"[""Ownership clause independently names Wiyada Chunlawat, but no percentage or prior owner is stated. The manager From/To clause is not used as ownership evidence."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","5. Jade Naga, Inc.

      Doing business as: Laughing Monk Cafe
      168 Brighton Ave., Allston, MA 02134
      License #: LB‑100635
      Holder of a Common Victualler License has petitioned to change the Manager of the licensed business
      From: Dome Nakapakorn To: Wiyada Chunlawat Secondly, has petitioned to change the Ownership
      Interest of the license business‑ To: Wiyada Chunlawat Lastly, has petitioned to change the Officer/
      director/ LLC Manager of the license business‑ To: Wiyada Chunlawat

       Granted"
BLB-2024-10-17-OWN-p19-i8,2024-10-17,LB160484,common_victualler_no_alcohol_stated,ownership_application_disposition,"Caffe Nero Americas, Ltd.",Caffe Nero,"[""licensed_business_ownership_change""]",granted,True,"Caffe Nero Americas, Ltd.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],"Caffe Nero Americas, Ltd","Caffe Nero Americas, Inc",False,https://www.boston.gov/sites/default/files/file/2024/10/Voting%20Minutes%2010-15-24.docx.pdf,19,19,8,Granted,"[""Source calls this ownership of the licensed business, naming Ltd and Inc entities. Names are retained separately as entity before/after, not treated as beneficial owners; legal conversion versus separate entity transfer is not established."", ""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","8. Caffe Nero Americas, Ltd.

      Doing business as: Caffe Nero
      368 Congress St., Boston, MA 02210
      License #: LB‑160484
      Holder of a Common Victualler License has petitioned to change the Ownership of the Licensed
      Business From: Caffe Nero Americas, Ltd To: Caffe Nero Americas, Inc.
      Secondly, has petitioned to change the Manager of the licensed business From: Paul Angelo To: Lee
      Cepeda. Lastly, has petitioned to add Tim Sheehan as an Officer of the license business.

       Granted"
BLB-2024-10-31-OWN-p6-i7,2024-10-31,LB98983,explicit_alcohol,ownership_application_disposition,"Galway House, Inc.",The Galway House,"[""stock_interest_change""]",granted,True,"Galway House, Inc.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/11/Voting%20Minutes%2010-31-24.docx.pdf,6,6,7,Granted,"[""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","7. Galway House, Inc.

      Doing business as: The Galway House
      710A-712 Centre St, Jamaica Plain, MA 02130
      License #: LB-98983
      Holder of a Common Victualler 7 Day All-Alcohol Beverages License has petitioned to change the
      manager of the licensed business - From: Edward Lanzillo To: Albi Gjura. Secondly, has petitioned for
      a change of Officers/Directors. Thirdly, has petitioned for a change of Stock Interest. Lastly, has
      petitioned to Pledge the License and Inventory to Rockland Trust Company.
      Attorney: John P. Connell

      Granted"
BLB-2024-10-31-OWN-p6-i8,2024-10-31,LB163968,explicit_alcohol,ownership_application_disposition,"RBSBW, INC.",Roche Bros. Supermarket,"[""ownership_interest_change"", ""stock_interest_change"", ""corporate_structure_change""]",granted,True,"RBSBW, INC.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/11/Voting%20Minutes%2010-31-24.docx.pdf,6,6,8,Granted,"[""Same meeting repeats each RBSBW/Roche Bros license in two items, with and without corporate structure change. Preserve source occurrences; not evidence of two distinct equity transactions. No owners, percentages, or resulting corporate form are supplied."", ""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","8. RBSBW, INC.

      Doing business as: Roche Bros. Supermarket
      8 Summer St, Boston, MA 02110
      License #: LB-163968
      Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to change the
      Corporate Structure of the licensed business. Secondly, has petitioned for a change of Ownership
      Interest. Lastly, has petitioned for a change of Stock Interest.
      Attorney: Andrew F. Upton

      Granted"
BLB-2024-10-31-OWN-p6-i9,2024-10-31,LB163968,explicit_alcohol,ownership_application_disposition,"RBSBW, INC.",Roche Bros. Supermarket,"[""ownership_interest_change"", ""stock_interest_change""]",granted,True,"RBSBW, INC.",named_licensee_or_licensed_business; indirect_ownership_level_not_further_specified,[],[],,,False,https://www.boston.gov/sites/default/files/file/2024/11/Voting%20Minutes%2010-31-24.docx.pdf,6,6,9,Granted,"[""Same meeting repeats each RBSBW/Roche Bros license in two items, with and without corporate structure change. Preserve source occurrences; not evidence of two distinct equity transactions. No owners, percentages, or resulting corporate form are supplied."", ""No owner/shareholder names or ownership percentages are stated for the ownership action; officer and manager names in the item are not substituted."", ""Board approval alone does not establish a completed transaction, current capitalization, control, or private-equity sponsorship.""]","9. RBSBW, INC.

      Doing business as: Roche Bros. Supermarket
      8 Summer St, Boston, MA 02110
      License #: LB-163968
      Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
      Ownership Interest. Secondly, has petitioned for a change of Stock Interest.
      Attorney: Andrew F. Upton

       Granted"
